tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1000708,cust_63645,True,2024-03-21T01:00:00,"Paid for premium but still seeing ads, what's going on",1000709,
1000709,StreamBoxHelp,False,2024-03-21T02:21:00,We can look into that -- please DM your account email and the last 4 digits of the card used so we can check the transaction.,,1000708
1000710,cust_63645,True,2024-03-21T02:59:00,DMed you now.,,1000709
1000711,cust_10500,True,2024-03-21T08:00:00,"How do I change my password on the app, can't find the option",1000712,
1000712,StreamBoxHelp,False,2024-03-21T08:56:00,"Please try the 'Forgot password' link again; if it keeps expiring, send us a DM with your account email and we'll help directly.",,1000711
1000713,cust_10500,True,2024-03-21T09:38:00,Ok will try that.,,1000712
1000714,cust_25139,True,2024-03-21T15:00:00,"Worst service I've ever used, so disappointed",1000715,
1000715,StreamBoxHelp,False,2024-03-21T15:28:00,That's not the experience we want for you. Please DM us details so we can make it right.,,1000714
1000716,cust_58418,True,2024-03-21T21:00:00,"How do I cancel my subscription, can't find the button anywhere",1000717,
1000717,StreamBoxHelp,False,2024-03-21T22:12:00,Sorry to see you go! Go to Settings > Subscription to cancel or downgrade. DM us if the option isn't showing.,,1000716
1000718,cust_21233,True,2024-03-22T00:00:00,"Can't log in at all today, just spinning forever on the web app",1000719,
1000719,StreamBoxHelp,False,2024-03-22T02:26:00,Sorry about that! Please try updating to the latest app version and logging in again. If it persists DM us your email so we can check your account.,,1000718
1000720,cust_72236,True,2024-03-22T10:00:00,"This is unacceptable, I'm requesting a full refund for 5 months",1000721,
1000721,StreamBoxHelp,False,2024-03-22T13:56:00,"Understood, we'll need to verify your account first -- DM us your email and we'll get this looked at.",,1000720
1000722,cust_72236,True,2024-03-22T14:34:00,Still not working for me.,,1000721
1000723,cust_32659,True,2024-03-22T15:00:00,"Your app won't let me sign in, keeps saying invalid credentials on my iPhone",1000724,
1000724,StreamBoxHelp,False,2024-03-22T15:25:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1000723
1000725,cust_87994,True,2024-03-22T19:00:00,"Worst service I've ever used, so disappointed",1000726,
1000726,StreamBoxHelp,False,2024-03-22T21:26:00,That's not the experience we want for you. Please DM us details so we can make it right.,,1000725
1000727,cust_91665,True,2024-03-23T00:00:00,Trying to downgrade my plan but the app won't let me,1000728,
1000728,StreamBoxHelp,False,2024-03-23T00:42:00,You can cancel anytime from Account > Subscription > Cancel Plan. Let us know if you run into any issues!,,1000727
1000729,cust_23845,True,2024-03-23T06:00:00,"Been waiting 4 days for a reply, unbelievable",1000730,
1000730,StreamBoxHelp,False,2024-03-23T09:49:00,That's not the experience we want for you. Please DM us details so we can make it right.,,1000729
1000731,cust_72003,True,2024-03-23T16:00:00,"I want a refund for this month, the service didn't work at all",1000732,
1000732,StreamBoxHelp,False,2024-03-23T16:14:00,"Understood, we'll need to verify your account first -- DM us your email and we'll get this looked at.",,1000731
1000733,cust_72287,True,2024-03-23T18:00:00,Quality drops to 240p randomly during playback on on Android,1000734,
1000734,StreamBoxHelp,False,2024-03-23T19:24:00,We'd suggest checking your connection speed and restarting the app. DM us if the buffering persists after that.,,1000733
1000735,cust_39878,True,2024-03-24T00:00:00,"Video keeps buffering even on good wifi, so annoying",1000736,
1000736,StreamBoxHelp,False,2024-03-24T01:13:00,We'd suggest checking your connection speed and restarting the app. DM us if the buffering persists after that.,,1000735
1000737,cust_37707,True,2024-03-24T09:00:00,"Login screen just loops back to itself, tried 5 times on my iPad",1000738,
1000738,StreamBoxHelp,False,2024-03-24T12:35:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1000737
1000739,cust_62872,True,2024-03-24T16:00:00,"Your app won't let me sign in, keeps saying invalid credentials on the web app",,
1000740,cust_17553,True,2024-03-24T19:00:00,"The password reset email never arrives, checked spam too",1000741,
1000741,StreamBoxHelp,False,2024-03-24T22:05:00,"Please try the 'Forgot password' link again; if it keeps expiring, send us a DM with your account email and we'll help directly.",,1000740
1000742,cust_93284,True,2024-03-25T03:00:00,"How do I cancel my subscription, can't find the button anywhere",1000743,
1000743,StreamBoxHelp,False,2024-03-25T05:37:00,Sorry to see you go! Go to Settings > Subscription to cancel or downgrade. DM us if the option isn't showing.,,1000742
1000744,cust_55843,True,2024-03-25T10:00:00,"Can I get my money back, I never used it after signing up",1000745,
1000745,StreamBoxHelp,False,2024-03-25T11:17:00,We're sorry to hear that. Please DM your account email and order ID so our billing team can review your refund eligibility.,,1000744
1000746,cust_55843,True,2024-03-25T12:13:00,Still not working for me.,,1000745
1000747,cust_98826,True,2024-03-25T13:00:00,You should add a way to download episodes for offline viewing,1000748,
1000748,StreamBoxHelp,False,2024-03-25T15:06:00,Thanks for the suggestion! We'll pass this along to our product team.,,1000747
1000749,cust_39329,True,2024-03-25T18:00:00,"It freezes on the loading screen, had to force close 4 times",1000750,
1000750,StreamBoxHelp,False,2024-03-25T19:53:00,That's not expected -- could you tell us your device model and app version so we can dig into this?,,1000749
1000751,cust_71171,True,2024-03-26T01:00:00,"Please cancel my plan, I don't want to be charged again",1000752,
1000752,StreamBoxHelp,False,2024-03-26T03:34:00,Sorry to see you go! Go to Settings > Subscription to cancel or downgrade. DM us if the option isn't showing.,,1000751
1000753,cust_83591,True,2024-03-26T08:00:00,Audio and video are out of sync for the last several days,1000754,
1000754,StreamBoxHelp,False,2024-03-26T10:08:00,"Sorry for the disruption! Try lowering the streaming quality in Settings, or restart your router. Let us know if it continues.",,1000753
1000755,cust_44229,True,2024-03-26T14:00:00,Audio and video are out of sync for the last 4 days,1000756,
1000756,StreamBoxHelp,False,2024-03-26T17:55:00,"Sorry for the disruption! Try lowering the streaming quality in Settings, or restart your router. Let us know if it continues.",,1000755
1000757,cust_96577,True,2024-03-26T21:00:00,"My email was changed without my permission, please help",1000758,
1000758,StreamBoxHelp,False,2024-03-26T22:20:00,We take this seriously. Please DM your account email immediately and avoid using the account until we confirm it's secure.,,1000757
1000759,cust_86418,True,2024-03-27T00:00:00,Trying to downgrade my plan but the app won't let me,1000760,
1000761,cust_76494,True,2024-03-27T08:00:00,"Loving the new recommendations feature, keep it up",1000762,
1000762,StreamBoxHelp,False,2024-03-27T10:05:00,"Thank you so much for the kind words, we really appreciate it!",,1000761
1000763,cust_99091,True,2024-03-27T13:00:00,"My email was changed without my permission, please help",1000764,
1000764,StreamBoxHelp,False,2024-03-27T16:15:00,This needs immediate attention -- please DM us right away so our security team can lock down your account.,,1000763
1000765,cust_44152,True,2024-03-27T20:00:00,"Customer support just helped me out super fast, appreciated",1000766,
1000766,StreamBoxHelp,False,2024-03-27T20:18:00,"That means a lot, thanks for being a subscriber!",,1000765
1000767,cust_71894,True,2024-03-28T00:00:00,"Your customer support never responds, this is ridiculous",1000768,
1000768,StreamBoxHelp,False,2024-03-28T02:20:00,That's not the experience we want for you. Please DM us details so we can make it right.,,1000767
1000769,cust_71894,True,2024-03-28T03:16:00,Still not working for me.,,1000768
1000770,cust_54914,True,2024-03-28T07:00:00,"Login screen just loops back to itself, tried 5 times on the web app",1000771,
1000771,StreamBoxHelp,False,2024-03-28T10:24:00,Sorry about that! Please try updating to the latest app version and logging in again. If it persists DM us your email so we can check your account.,,1000770
1000772,cust_93165,True,2024-03-28T14:00:00,"Your customer support never responds, this is ridiculous",1000773,
1000773,StreamBoxHelp,False,2024-03-28T16:32:00,We're sorry for the delay and frustration -- DM us your account email so we can prioritize this.,,1000772
1000774,cust_26961,True,2024-03-28T18:00:00,The movie I was watching just disappeared from my list,1000775,
1000775,StreamBoxHelp,False,2024-03-28T19:43:00,Content availability varies by region due to licensing. We appreciate the feedback and will share it with the content team.,,1000774
1000776,cust_26961,True,2024-03-28T18:00:00,The movie I was watching just disappeared from my list,1000775,
1000777,cust_52233,True,2024-03-29T00:00:00,Audio and video are out of sync for the last 2 days,1000778,
1000778,StreamBoxHelp,False,2024-03-29T01:02:00,"Sorry for the disruption! Try lowering the streaming quality in Settings, or restart your router. Let us know if it continues.",,1000777
1000779,cust_75973,True,2024-03-29T09:00:00,"Can't log in at all today, just spinning forever on my iPhone",1000780,
1000780,StreamBoxHelp,False,2024-03-29T10:19:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1000779
1000781,cust_27536,True,2024-03-29T15:00:00,"Can I get my money back, I never used it after signing up",1000782,
1000782,StreamBoxHelp,False,2024-03-29T18:57:00,We're sorry to hear that. Please DM your account email and order ID so our billing team can review your refund eligibility.,,1000781
1000783,cust_37681,True,2024-03-29T19:00:00,"Paid for premium but still seeing ads, what's going on",1000784,
1000784,StreamBoxHelp,False,2024-03-29T20:38:00,"Sorry for the trouble! Payments can take up to 30 minutes to reflect. If it's still inactive after that, DM us your order number.",,1000783
1000785,cust_80088,True,2024-03-30T02:00:00,Trying to downgrade my plan but the app won't let me,1000786,
1000787,cust_80088,True,2024-03-30T05:01:00,DMed you now.,,1000786
1000788,cust_81733,True,2024-03-30T06:00:00,"Please cancel my plan, I don't want to be charged again",1000789,
1000789,StreamBoxHelp,False,2024-03-30T07:22:00,You can cancel anytime from Account > Subscription > Cancel Plan. Let us know if you run into any issues!,,1000788
1000790,cust_81733,True,2024-03-30T07:57:00,Ok will try that.,,1000789
1000791,cust_64896,True,2024-03-30T13:00:00,The app crashes every time I try to open it on my on the web app,1000792,
1000792,StreamBoxHelp,False,2024-03-30T16:25:00,Sorry about that! Please make sure the app is updated to the latest version and try reinstalling. Let us know if the crash continues.,,1000791
1000793,cust_64896,True,2024-03-30T16:39:00,Ok will try that.,,1000792
1000794,cust_56913,True,2024-03-30T19:00:00,Would love a dark mode option in the app,1000795,
1000796,cust_11671,True,2024-03-31T00:00:00,"Charged the annual price when I signed up for monthly, 2 dollars extra",1000797,
1000797,StreamBoxHelp,False,2024-03-31T00:43:00,"Apologies for the confusion, could you send your order ID via DM so we can look into the duplicate charge?",,1000796
1000798,cust_43540,True,2024-03-31T06:00:00,"Your app won't let me sign in, keeps saying invalid credentials on my smart TV",1000799,
1000799,StreamBoxHelp,False,2024-03-31T06:30:00,Sorry about that! Please try updating to the latest app version and logging in again. If it persists DM us your email so we can check your account.,,1000798
1000800,cust_98705,True,2024-03-31T14:00:00,"Please add profiles for kids, would make this so much better",1000801,
1000801,StreamBoxHelp,False,2024-03-31T14:07:00,Thanks for the suggestion! We'll pass this along to our product team.,,1000800
1000802,cust_67372,True,2024-03-31T20:00:00,Reset link says expired every single time on Android,1000803,
1000803,StreamBoxHelp,False,2024-03-31T20:51:00,"Please try the 'Forgot password' link again; if it keeps expiring, send us a DM with your account email and we'll help directly.",,1000802
